season,player_id,name,position,team,games,points,ppg,attempts,completions,passing_yards,passing_tds,passing_interceptions,carries,rushing_yards,rushing_tds,rushing_first_downs,targets,receptions,receiving_yards,receiving_tds,receiving_first_downs
2025,00-0035291,Trayveon Williams,RB,CLE,6,15.35,2.56,0,0,0,0,0,10,36,0,3,9,8,55,0,2
2025,00-0035298,Scott Miller,WR,PIT,5,11.7,2.34,0,0,0,0,0,0,0,0,0,14,9,62,0,4
2025,00-0035311,Myles Gaskin,RB,SEA,1,0.9,0.9,0,0,0,0,0,3,6,0,0,0,0,0,0,0
2025,00-0035359,David Sills,WR,ATL,12,42.35,3.53,0,0,0,0,0,0,0,0,0,36,18,191,2,9
2025,00-0035406,Lil'Jordan Humphrey,WR,DEN,7,30.35,4.34,0,0,0,0,0,0,0,0,0,25,13,156,1,9
2025,00-0035500,Greg Dortch,WR,ARI,12,64.55,5.38,0,0,0,0,0,7,15,1,1,33,29,206,3,10
2025,00-0035535,Darius Slayton,WR,NYG,14,92.55,6.61,0,0,0,0,0,0,0,0,0,63,37,538,1,23
2025,00-0035537,Ty Johnson,RB,BUF,17,105.3,6.19,0,0,0,0,0,50,200,3,13,33,24,263,2,11
2025,00-0035544,Tom Kennedy,WR,DET,6,6.1,1.02,0,0,0,0,0,0,0,0,0,4,4,36,0,2
2025,00-0035567,Craig Reynolds,RB,DET,5,0.7,0.14,0,0,0,0,0,3,4,0,0,0,0,0,0,0
2025,00-0035594,Travis Homer,RB,CHI,8,-0.1,-0.01,0,0,0,0,0,1,-2,0,0,0,0,0,0,0
2025,00-0035602,Alex Bachman,WR,LV,11,1.7,0.15,0,0,0,0,0,0,0,0,0,3,2,12,0,2
2025,00-0035628,D'Ernest Johnson,RB,NE,5,3.9,0.78,0,0,0,0,0,14,25,0,0,0,0,0,0,0
2025,00-0035631,Drew Sample,TE,CIN,12,25.75,2.15,0,0,0,0,0,1,3,0,0,20,15,106,1,5
2025,00-0035639,Parris Campbell,WR,DAL,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0035640,DK Metcalf,WR,PIT,15,174.9,11.66,0,0,0,0,0,2,12,1,1,99,59,850,6,37
2025,00-0035644,Noah Fant,TE,CIN,13,62.55,4.81,0,0,0,0,0,0,0,0,0,41,34,288,3,13
2025,00-0035645,Gunner Olszewski,WR,NYG,16,30.42,1.9,2,1,33,1,0,0,0,0,0,13,10,145,1,7
2025,00-0035659,Terry McLaurin,WR,WAS,10,110.95,11.1,0,0,0,0,0,0,0,0,0,60,38,582,3,33
2025,00-0035662,Marquise Brown,WR,KC,16,126.95,7.93,0,0,0,0,0,0,0,0,0,74,49,587,5,29
2025,00-0035676,A.J. Brown,WR,PHI,15,198.55,13.24,0,0,0,0,0,0,0,0,0,121,78,1003,7,47
2025,00-0035685,David Montgomery,RB,DET,17,188.07,11.06,2,1,3,1,0,158,716,8,41,29,24,192,0,11
2025,00-0035689,Dawson Knox,TE,BUF,16,96.95,6.06,0,0,0,0,0,0,0,0,0,49,36,417,4,23
2025,00-0035700,Josh Jacobs,RB,GB,15,265.25,17.68,0,0,0,0,0,234,929,13,55,44,36,282,1,8
2025,00-0035704,Drew Lock,QB,SEA,3,-1.35,-0.45,3,2,15,0,0,6,-5,0,0,0,0,0,0,0
2025,00-0035710,Daniel Jones,QB,IND,13,223.54,17.2,384,261,3101,19,8,45,164,5,19,0,0,0,0,0
2025,00-0035719,Deebo Samuel Sr.,WR,WAS,16,165.4,10.34,0,0,0,0,0,17,75,1,4,99,72,727,5,32
2025,00-0035726,Jakob Johnson,RB,HOU,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0035876,Andre Baccellia,WR,ARI,4,1.8,0.45,0,0,0,0,0,0,0,0,0,4,2,8,0,0
2025,00-0035891,Cody White,WR,SEA,8,18.0,2.25,0,0,0,0,0,0,0,0,0,4,3,90,1,2
2025,00-0035956,Giovanni Ricci,TE,DET,2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,00-0035993,Tyler Huntley,QB,BAL,5,42.24,8.45,67,52,426,2,0,24,151,0,11,0,0,0,0,0
2025,00-0036040,Juwan Johnson,TE,NO,17,155.15,9.13,0,0,0,0,0,0,0,0,0,102,77,889,3,41
2025,00-0036133,James Proche,WR,TEN,6,10.0,1.67,0,0,0,0,0,0,0,0,0,12,6,65,0,2
2025,00-0036139,Rico Dowdle,RB,CAR,17,245.65,14.45,0,0,0,0,0,236,1076,6,51,50,39,297,1,14
2025,00-0036158,J.K. Dobbins,RB,DEN,10,140.45,14.04,0,0,0,0,0,153,772,4,37,14,11,37,0,0
2025,00-0036165,Isaiah Hodgins,WR,NYG,6,24.0,4.0,0,0,0,0,0,0,0,0,0,19,10,115,1,6
2025,00-0036176,Mason Kinsey,WR,TEN,6,6.3,1.05,0,0,0,0,0,0,0,0,0,4,2,48,0,2
2025,00-0036182,Nick Westbrook-Ikhine,WR,MIA,13,16.4,1.26,0,0,0,0,0,0,0,0,0,20,11,89,0,8
2025,00-0036187,Reggie Gilliam,RB,BUF,11,4.5,0.41,0,0,0,0,0,2,4,0,1,2,2,24,0,1
2025,00-0036196,Gabe Davis,WR,BUF,6,26.9,4.48,0,0,0,0,0,0,0,0,0,18,12,129,1,8
2025,00-0036212,Tua Tagovailoa,QB,MIA,14,134.45,9.6,384,260,2660,20,15,20,43,0,1,0,0,0,0,0
2025,00-0036223,Jonathan Taylor,RB,IND,17,409.35,24.08,0,0,0,0,0,323,1585,18,84,55,46,378,2,15
2025,00-0036232,Harrison Bryant,TE,HOU,5,1.95,0.39,0,0,0,0,0,0,0,0,0,6,2,7,0,1
2025,00-0036244,Colby Parkinson,TE,LA,14,117.8,8.41,0,0,0,0,0,0,0,0,0,56,43,408,8,24
2025,00-0036252,Michael Pittman,WR,IND,17,179.65,10.57,0,0,0,0,0,0,0,0,0,111,80,784,7,47
2025,00-0036259,Jauan Jennings,WR,SF,15,160.3,10.69,0,0,0,0,0,0,0,0,0,90,55,643,9,36
2025,00-0036264,Jordan Love,QB,GB,15,238.94,15.93,439,291,3381,23,6,47,199,0,14,0,0,0,0,0
2025,00-0036265,AJ Dillon,RB,PHI,6,8.8,1.47,0,0,0,0,0,12,60,0,4,3,3,21,0,0
2025,00-0036275,D'Andre Swift,RB,CHI,16,261.15,16.32,0,0,0,0,0,223,1087,9,62,48,34,299,1,11
2025,00-0036290,Cole Kmet,TE,CHI,16,73.2,4.58,1,0,0,0,0,0,0,0,0,48,30,347,2,17
2025,00-0036309,Darnell Mooney,WR,ATL,15,76.05,5.07,0,0,0,0,0,0,0,0,0,72,32,443,1,25
2025,00-0036322,Justin Jefferson,WR,MIN,17,177.95,10.47,0,0,0,0,0,2,7,0,0,141,84,1048,2,47
2025,00-0036328,Antonio Gibson,RB,NE,5,28.2,5.64,0,0,0,0,0,25,106,1,6,3,2,6,0,0
2025,00-0036331,Devin Duvernay,WR,CHI,17,3.85,0.23,0,0,0,0,0,0,0,0,0,5,2,26,0,1
2025,00-0036332,Josiah Deguara,TE,ARI,7,10.1,1.44,0,0,0,0,0,0,0,0,0,5,3,21,1,2
2025,00-0036355,Justin Herbert,QB,LAC,16,265.68,16.6,512,340,3727,26,13,83,498,2,34,0,0,0,0,0
2025,00-0036358,CeeDee Lamb,WR,DAL,13,181.75,13.98,0,0,0,0,0,1,2,0,0,117,75,1077,3,43
2025,00-0036360,Clyde Edwards-Helaire,RB,KC,2,4.15,2.08,0,0,0,0,0,7,13,0,1,2,2,9,0,0
2025,00-0036389,Jalen Hurts,QB,PHI,16,305.96,19.12,454,294,3224,25,6,105,421,8,40,0,0,0,0,0
2025,00-0036407,Jerry Jeudy,WR,CLE,17,108.3,6.37,0,0,0,0,0,1,5,0,1,106,50,602,2,31
2025,00-0036410,Tee Higgins,WR,CIN,15,200.85,13.39,0,0,0,0,0,0,0,0,0,98,59,846,11,41
2025,00-0036414,Cam Akers,RB,SEA,4,9.03,2.26,1,1,32,1,0,5,19,0,1,1,0,0,0,0
2025,00-0036415,Van Jefferson,WR,TEN,14,65.25,4.66,0,0,0,0,0,0,0,0,0,52,29,350,1,17
2025,00-0036422,Adam Trautman,TE,DEN,13,38.25,2.94,0,0,0,0,0,0,0,0,0,23,20,195,1,11
2025,00-0036423,Albert Okwuegbunam,TE,LV,1,6.6,6.6,0,0,0,0,0,0,0,0,0,6,5,36,0,2
2025,00-0036425,DeeJay Dallas,RB,JAX,5,2.65,0.53,0,0,0,0,0,3,21,0,1,1,0,0,0,0
2025,00-0036427,Tyler Johnson,WR,NYJ,9,33.7,3.74,0,0,0,0,0,0,0,0,0,18,12,197,1,8
2025,00-0036429,Charlie Woerner,TE,ATL,7,9.3,1.33,0,0,0,0,0,0,0,0,0,9,8,48,0,2
2025,00-0036442,Joe Burrow,QB,CIN,8,133.41,16.68,259,173,1809,17,5,14,41,0,5,0,0,0,0,0
2025,00-0036463,Chris Blair,WR,ATL,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0036497,Tim Jones,WR,JAX,2,2.25,1.12,0,0,0,0,0,0,0,0,0,1,1,15,0,1
2025,00-0036527,DJ Turner,WR,LV,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0036534,Shane Zylstra,TE,DET,1,3.75,3.75,0,0,0,0,0,0,0,0,0,5,3,20,0,1
2025,00-0036550,Rashod Bateman,WR,BAL,13,51.4,3.95,0,0,0,0,0,0,0,0,0,38,19,224,2,12
2025,00-0036554,Nico Collins,WR,HOU,15,212.65,14.18,0,0,0,0,0,2,15,1,1,120,71,1117,6,48
2025,00-0036555,Chuba Hubbard,RB,CAR,15,139.55,9.3,0,0,0,0,0,134,511,1,31,39,30,223,3,12
2025,00-0036567,Elijah Mitchell,RB,KC,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,00-0036569,Gary Brightwell,RB,CIN,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0036590,Quintin Morris,TE,JAX,11,15.5,1.41,0,0,0,0,0,0,0,0,0,9,6,55,1,4
2025,00-0036613,Jaylen Waddle,WR,MIA,16,181.17,11.32,1,1,8,0,0,2,28,0,1,100,64,910,6,48
2025,00-0036620,Dee Eskridge,WR,MIA,11,6.95,0.63,0,0,0,0,0,0,0,0,0,7,4,62,0,3
2025,00-0036626,Dyami Brown,WR,JAX,11,44.55,4.05,0,0,0,0,0,6,30,0,2,37,20,227,1,13
2025,00-0036628,John Bates,TE,WAS,10,23.3,2.33,0,0,0,0,0,0,0,0,0,16,11,103,1,6
2025,00-0036630,Tylan Wallace,WR,BAL,11,13.25,1.2,0,0,0,0,0,0,0,0,0,8,4,45,1,3
2025,00-0036637,Noah Gray,TE,KC,14,30.55,2.18,0,0,0,0,0,0,0,0,0,37,21,178,0,9
2025,00-0036646,Simi Fehoko,WR,ARI,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0036679,Shane Buechele,QB,KC,1,-1.03,-1.03,14,7,88,0,0,1,4,0,0,0,0,0,0,0
2025,00-0036741,Jack Stoll,TE,NO,9,14.1,1.57,0,0,0,0,0,0,0,0,0,11,6,46,1,2
2025,00-0036754,Brock Wright,TE,DET,8,31.55,3.94,0,0,0,0,0,0,0,0,0,22,14,108,2,7
2025,00-0036755,Jaret Patterson,RB,LAC,6,30.3,5.05,0,0,0,0,0,41,159,1,7,4,3,8,0,1
2025,00-0036825,Feleipe Franks,TE,ATL,10,1.1,0.11,0,0,0,0,0,2,4,0,2,0,0,0,0,0
2025,00-0036841,Austin Trammell,WR,JAX,6,6.6,1.1,0,0,0,0,0,0,0,0,0,10,3,46,0,2
2025,00-0036842,Kene Nwangwu,RB,NYJ,10,16.7,1.67,0,0,0,0,0,13,49,0,2,1,0,0,0,0
2025,00-0036849,Tutu Atwell,WR,LA,8,30.2,3.78,0,0,0,0,0,0,0,0,0,15,6,192,1,4
2025,00-0036862,Ben Skowronek,WR,PIT,16,15.9,0.99,0,0,0,0,0,0,0,0,0,6,4,69,1,4
2025,00-0036875,Rhamondre Stevenson,RB,NE,14,195.8,13.99,0,0,0,0,0,130,603,7,29,37,32,345,2,11
2025,00-0036876,Kylen Granson,TE,PHI,12,8.25,0.69,0,0,0,0,0,0,0,0,0,9,7,40,0,3
2025,00-0036887,Luke Farrell,TE,SF,13,24.5,1.88,0,0,0,0,0,0,0,0,0,14,11,85,2,6
2025,00-0036893,Najee Harris,RB,LAC,3,12.6,4.2,0,0,0,0,0,15,61,0,3,3,3,25,0,1
2025,00-0036894,Pat Freiermuth,TE,PIT,15,103.85,6.92,0,0,0,0,0,0,0,0,0,54,41,486,4,21
2025,00-0036898,Davis Mills,QB,HOU,6,64.0,10.67,159,91,915,5,1,13,60,1,2,0,0,0,0,0
2025,00-0036900,Ja'Marr Chase,WR,CIN,16,275.15,17.2,0,0,0,0,0,3,14,0,0,185,125,1412,8,73
2025,00-0036906,Khalil Herbert,RB,NYJ,5,8.2,1.64,0,0,0,0,0,16,52,0,2,4,1,4,0,0
2025,00-0036912,DeVonta Smith,WR,PHI,17,182.8,10.75,0,0,0,0,0,0,0,0,0,113,77,1008,4,44
2025,00-0036919,Kenny Gainwell,RB,PIT,17,219.45,12.91,0,0,0,0,0,114,537,5,34,85,73,486,3,23
2025,00-0036924,Michael Carter,RB,ARI,13,108.45,8.34,0,0,0,0,0,92,333,1,19,45,33,267,0,12
2025,00-0036945,Justin Fields,QB,NYJ,9,141.06,15.67,204,128,1259,7,1,71,383,4,26,1,0,0,0,0
2025,00-0036950,Avery Williams,RB,NYJ,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0036959,Michael Bandy,WR,DEN,4,10.75,2.69,0,0,0,0,0,0,0,0,0,4,4,50,1,3
2025,00-0036963,Amon-Ra St. Brown,WR,DET,17,288.3,16.96,0,0,0,0,0,3,9,0,1,172,117,1401,11,71
2025,00-0036970,Kyle Pitts,TE,ATL,17,184.05,10.83,0,0,0,0,0,0,0,0,0,118,88,928,5,51
2025,00-0036971,Trevor Lawrence,QB,JAX,17,322.73,18.98,560,341,4007,29,12,82,359,9,40,0,0,0,0,0
2025,00-0036972,Mac Jones,QB,SF,11,129.99,11.82,289,201,2151,13,6,36,60,0,11,0,0,0,0,0
2025,00-0036973,Travis Etienne,RB,JAX,17,289.4,17.02,0,0,0,0,0,260,1107,7,48,52,36,292,6,14
2025,00-0036980,Elijah Moore,WR,BUF,9,26.45,2.94,0,0,0,0,0,6,24,1,3,17,9,112,0,4
2025,00-0036984,Trey Sermon,RB,PIT,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0036988,Josh Palmer,WR,BUF,12,50.3,4.19,0,0,0,0,0,0,0,0,0,37,22,303,0,14
2025,00-0036997,Javonte Williams,RB,DAL,16,272.5,17.03,0,0,0,0,0,252,1201,11,67,51,35,137,2,7
2025,00-0037004,Hunter Long,TE,JAX,7,26.75,3.82,0,0,0,0,0,0,0,0,0,17,12,85,2,5
2025,00-0037005,Tommy Tremble,TE,CAR,15,55.4,3.69,0,0,0,0,0,0,0,0,0,37,27,249,2,10
2025,00-0037012,Trey Lance,QB,LAC,4,3.69,0.92,57,27,226,0,1,17,85,0,5,0,0,0,0,0
2025,00-0037013,Zach Wilson,QB,MIA,4,1.03,0.26,11,6,32,0,0,3,1,0,0,0,0,0,0,0
2025,00-0037015,Sal Cannella,TE,CLE,2,2.35,1.18,0,0,0,0,0,0,0,0,0,5,2,11,0,1
2025,00-0037031,Nikola Kalinic,TE,CHI,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0037085,Tyler Badie,RB,DEN,16,29.2,1.82,0,0,0,0,0,8,23,0,1,31,19,141,0,9
2025,00-0037086,Grant Calcaterra,TE,PHI,9,19.1,2.12,0,0,0,0,0,0,0,0,0,13,9,76,1,4
2025,00-0037093,Dareke Young,WR,SEA,8,6.3,0.79,0,0,0,0,0,0,0,0,0,3,2,48,0,2
2025,00-0037098,Samori Toure,WR,NO,1,0.8,0.8,0,0,0,0,0,0,0,0,0,3,1,3,0,0
2025,00-0037112,Jake Tonges,TE,SF,10,86.05,8.6,0,0,0,0,0,0,0,0,0,46,34,293,5,21
2025,00-0037120,Tyler Goodson,RB,IND,10,5.1,0.51,0,0,0,0,0,9,24,0,0,3,2,8,0,0
2025,00-0037132,Britain Covey,WR,PHI,6,1.5,0.25,0,0,0,0,0,0,0,0,0,4,2,20,0,2
2025,00-0037157,Bam Knight,RB,ARI,12,101.35,8.45,0,0,0,0,0,82,269,4,21,31,22,160,1,10
2025,00-0037197,Isiah Pacheco,RB,KC,13,101.85,7.83,0,0,0,0,0,118,462,1,27,26,19,101,1,4
2025,00-0037228,Jaylen Warren,RB,PIT,16,245.45,15.34,0,0,0,0,0,211,958,6,52,45,40,333,2,13
2025,00-0037231,Kevin Austin Jr.,WR,NO,5,28.25,5.65,0,0,0,0,0,0,0,0,0,23,13,140,1,7
2025,00-0037238,Drake London,WR,ATL,12,186.9,15.58,0,0,0,0,0,0,0,0,0,112,68,919,7,46
2025,00-0037239,Chris Olave,WR,NO,16,238.6,14.91,1,0,0,0,1,1,-3,0,0,156,100,1163,9,53
2025,00-0037240,Jameson Williams,WR,DET,17,209.75,12.34,0,0,0,0,0,6,12,0,0,102,65,1117,7,49
2025,00-0037247,George Pickens,WR,DAL,17,269.15,15.83,0,0,0,0,0,0,0,0,0,137,93,1429,9,73
2025,00-0037248,James Cook,RB,BUF,17,344.35,20.26,0,0,0,0,0,309,1621,12,68,40,33,291,2,11
2025,00-0037252,Greg Dulcich,TE,MIA,9,56.9,6.32,0,0,0,0,0,1,-7,0,0,33,26,335,1,14
2025,00-0037256,Rachaad White,RB,TB,17,153.95,9.06,0,0,0,0,0,132,572,4,37,45,40,218,0,10
2025,00-0037258,Dameon Pierce,RB,KC,5,5.25,1.05,0,0,0,0,0,14,36,0,1,1,0,0,0,0
2025,00-0037261,Khalil Shakir,WR,BUF,16,144.0,9.0,0,0,0,0,0,1,5,0,0,95,72,719,4,28
2025,00-0037263,Tyler Allgeier,RB,ATL,17,144.55,8.5,0,0,0,0,0,143,514,8,36,16,14,96,0,3
2025,00-0037267,Jerome Ford,RB,CLE,13,35.25,2.71,0,0,0,0,0,24,73,0,5,32,26,103,0,4
2025,00-0037276,Ty Chandler,RB,MIN,3,9.5,3.17,0,0,0,0,0,17,47,0,1,4,3,11,0,1
2025,00-0037277,Teagan Quitoriano,TE,ATL,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0037282,James Mitchell,TE,CAR,2,4.8,2.4,0,0,0,0,0,0,0,0,0,3,3,28,0,2
2025,00-0037291,Jalen Nailor,WR,MIN,17,98.9,5.82,0,0,0,0,0,2,13,0,1,53,29,444,4,23
2025,00-0037292,Andrew Ogletree,TE,IND,11,11.2,1.02,0,0,0,0,0,0,0,0,0,6,4,27,1,2
2025,00-0037306,John FitzPatrick,TE,GB,11,20.2,1.84,0,0,0,0,0,0,0,0,0,15,12,72,1,4
2025,00-0037311,Ko Kieft,TE,TB,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0037324,Chris Oladokun,QB,KC,3,-0.8,-0.27,55,35,235,1,0,5,18,0,0,0,0,0,0,0
2025,00-0037329,Brittain Brown,RB,CHI,2,10.7,5.35,0,0,0,0,0,5,37,1,2,1,0,0,0,0
2025,00-0037340,Zaire Mitchell-Paden,TE,NO,3,2.95,0.98,0,0,0,0,0,0,0,0,0,3,2,17,0,1
2025,00-0037348,Tanner Conner,TE,MIA,8,14.35,1.79,0,0,0,0,0,0,0,0,0,15,9,91,0,3
2025,00-0037380,Kaden Davis,WR,CLE,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0037475,Stone Smartt,TE,NYJ,6,9.45,1.58,0,0,0,0,0,0,0,0,0,9,7,52,0,3
2025,00-0037487,Deven Thompkins,WR,ATL,7,5.05,0.72,0,0,0,0,0,1,5,0,0,3,3,27,0,1
2025,00-0037524,Tay Martin,WR,WAS,2,3.55,1.78,0,0,0,0,0,0,0,0,0,2,2,23,0,1
2025,00-0037525,Jordan Mason,RB,MIN,16,150.8,9.43,0,0,0,0,0,159,758,6,45,16,14,51,0,1
2025,00-0037539,Lucas Krull,TE,DEN,2,2.5,1.25,0,0,0,0,0,0,0,0,0,4,2,15,0,0
2025,00-0037545,Rashid Shaheed,WR,SEA,18,147.5,8.19,0,0,0,0,0,9,69,0,3,92,59,687,2,29
2025,00-0037557,Ronnie Rivers,RB,LA,6,6.25,1.04,0,0,0,0,0,9,46,0,3,0,0,0,0,0
2025,00-0037563,Malik Davis,RB,DAL,10,53.05,5.3,0,0,0,0,0,52,250,2,11,5,2,16,0,0
2025,00-0037594,Julius Chestnut,RB,TEN,16,6.1,0.38,0,0,0,0,0,11,40,0,4,2,0,0,0,0
2025,00-0037614,John Metchie III,WR,NYJ,13,63.95,4.92,0,0,0,0,0,3,-5,0,0,48,33,274,2,15
2025,00-0037617,Hassan Haskins,RB,LAC,11,10.7,0.97,0,0,0,0,0,17,47,0,4,4,4,13,0,0
2025,00-0037654,Tucker Fisk,TE,LAC,4,3.15,0.79,0,0,0,0,0,0,0,0,0,4,2,19,0,1
2025,00-0037664,Alec Pierce,WR,IND,15,179.55,11.97,0,0,0,0,0,0,0,0,0,84,47,1003,6,41
2025,00-0037666,Jalen Tolbert,WR,DAL,12,42.8,3.57,0,0,0,0,0,0,0,0,0,34,18,203,1,12
2025,00-0037740,Garrett Wilson,WR,NYJ,7,89.5,12.79,0,0,0,0,0,0,0,0,0,59,36,395,4,18
2025,00-0037741,Jahan Dotson,WR,PHI,15,50.2,3.35,0,0,0,0,0,0,0,0,0,36,18,262,1,10
2025,00-0037742,Treylon Burks,WR,WAS,8,24.75,3.09,0,0,0,0,0,0,0,0,0,22,10,130,1,7
2025,00-0037744,Trey McBride,TE,ARI,17,273.15,16.07,0,0,0,0,0,0,0,0,0,169,126,1239,11,63
2025,00-0037745,Velus Jones Jr.,WR,SEA,5,3.85,0.77,0,0,0,0,0,4,32,0,1,0,0,0,0,0
2025,00-0037746,Brian Robinson,RB,SF,17,77.45,4.56,0,0,0,0,0,92,400,2,20,12,8,25,0,1
2025,00-0037755,Jelani Woods,TE,NYJ,2,0.9,0.45,0,0,0,0,0,0,0,0,0,3,1,4,0,0
2025,00-0037801,KaVontae Turpin,WR,DAL,15,83.45,5.56,0,0,0,0,0,17,89,0,3,38,26,396,2,16
2025,00-0037805,Jeremy Ruckert,TE,NYJ,14,37.4,2.67,0,0,0,0,0,0,0,0,0,29,23,179,1,8
2025,00-0037809,Chig Okonkwo,TE,TEN,17,107.5,6.32,0,0,0,0,0,0,0,0,0,79,56,560,2,24
2025,00-0037816,Romeo Doubs,WR,GB,16,154.65,9.67,0,0,0,0,0,0,0,0,0,85,55,724,6,41
2025,00-0037834,Brock Purdy,QB,SF,9,185.13,20.57,284,197,2167,20,10,33,147,3,16,0,0,0,0,0
2025,00-0037837,Calvin Austin III,WR,PIT,14,78.95,5.64,0,0,0,0,0,0,0,0,0,55,31,372,3,15
2025,00-0037838,Isaiah Likely,TE,BAL,12,54.45,4.54,0,0,0,0,0,0,0,0,0,36,27,307,1,11
2025,00-0037840,Kyren Williams,RB,LA,17,299.7,17.63,0,0,0,0,0,259,1252,10,74,50,36,281,3,12
2025,00-0038040,Zamir White,RB,LV,5,9.05,1.81,0,0,0,0,0,12,32,0,1,6,4,24,0,0
2025,00-0038041,Jake Ferguson,TE,DAL,17,157.2,9.25,0,0,0,0,0,1,1,0,0,102,82,600,8,30
2025,00-0038046,Charlie Kolar,TE,BAL,13,33.45,2.57,0,0,0,0,0,0,0,0,0,15,10,142,2,9
2025,00-0038090,Skyy Moore,WR,SF,17,13.0,0.76,0,0,0,0,0,2,11,0,1,7,5,87,0,5
2025,00-0038102,Kenny Pickett,QB,LV,6,-2.48,-0.41,45,28,188,1,2,5,22,0,3,0,0,0,0,0
2025,00-0038104,Tyquan Thornton,WR,KC,12,81.55,6.8,0,0,0,0,0,0,0,0,0,37,19,438,3,15
2025,00-0038115,Daniel Bellinger,TE,NYG,13,59.1,4.55,0,0,0,0,0,0,0,0,0,26,19,286,2,14
2025,00-0038117,Wan'Dale Robinson,WR,NYG,16,187.7,11.73,0,0,0,0,0,3,5,0,1,140,92,1014,4,39
2025,00-0038120,Breece Hall,RB,NYJ,16,242.56,15.16,1,1,4,1,0,243,1065,4,57,48,36,350,1,13
2025,00-0038124,Christian Watson,WR,GB,10,129.5,12.95,0,0,0,0,0,1,3,0,0,55,35,611,6,28
2025,00-0038128,Malik Willis,QB,GB,4,57.88,14.47,35,30,422,3,0,22,123,2,9,0,0,0,0,0
2025,00-0038129,Cade Otton,TE,TB,15,103.45,6.9,0,0,0,0,0,0,0,0,0,81,59,572,1,25
2025,00-0038134,Kenneth Walker III,RB,SEA,17,223.0,13.12,0,0,0,0,0,221,1027,5,46,36,31,282,0,12
2025,00-0038359,Xavier Smith,WR,LA,16,48.55,3.03,0,0,0,0,0,0,0,0,0,24,18,303,0,11
2025,00-0038393,Dontayvion Wicks,WR,GB,13,70.65,5.43,0,0,0,0,0,1,6,0,0,46,30,332,2,21
2025,00-0038394,Will Mallory,TE,IND,1,2.35,2.35,0,0,0,0,0,0,0,0,0,1,1,16,0,1
2025,00-0038396,Eric Gray,RB,NYG,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0038397,Evan Hull,RB,NO,6,8.3,1.38,0,0,0,0,0,19,48,0,2,1,1,6,0,0
2025,00-0038400,Tanner McKee,QB,PHI,4,9.46,2.37,43,24,274,1,1,8,8,0,1,0,0,0,0,0
2025,00-0038409,Lew Nichols III,RB,PIT,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0038416,Tyson Bagent,QB,CHI,2,1.83,0.92,4,3,47,0,0,2,7,0,0,0,0,0,0,0
2025,00-0038440,Zavier Scott,RB,MIN,11,36.65,3.33,0,0,0,0,0,32,114,0,6,16,14,98,1,7
2025,00-0038454,Keaton Mitchell,RB,BAL,13,65.8,5.06,0,0,0,0,0,59,341,1,16,12,9,63,0,2
2025,00-0038456,Travis Vokolek,TE,ARI,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0038458,Owen Wright,RB,TB,2,0.9,0.45,0,0,0,0,0,3,6,0,0,0,0,0,0,0
2025,00-0038465,Malik Heath,WR,GB,7,12.6,1.8,0,0,0,0,0,0,0,0,0,7,6,86,0,4
2025,00-0038488,Brady Russell,RB,SEA,10,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,00-0038492,Jason Brownlee,WR,KC,3,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,00-0038496,Xavier Gipson,WR,PHI,6,-5.4,-0.9,0,0,0,0,0,0,0,0,0,2,2,6,0,0
2025,00-0038498,E.J. Jenkins,TE,PHI,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,00-0038519,Nikko Remigio,WR,KC,14,2.3,0.16,0,0,0,0,0,1,11,0,1,1,1,21,0,1
2025,00-0038542,Bijan Robinson,RB,ATL,17,396.25,23.31,0,0,0,0,0,287,1478,7,63,103,79,820,4,34
2025,00-0038543,Jaxon Smith-Njigba,WR,SEA,17,330.85,19.46,0,0,0,0,0,7,36,0,2,163,119,1793,10,79
